,RegionID,City,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,Variance,Mean Value
4378,91912,Bay City,0.030870292889796983,0.06496307098867433,-0.01889404783605009,0.06374364826060697,0.09337947550165654,0.041439115335817935,0.3165255097245305,689068934.9148349,9222317.56297403
4385,92334,San Antonio,0.03942545972344302,0.05720372624088825,0.04208216506064181,0.0882144735551215,0.09078102056245607,0.11993084326021004,0.5211118091783081,1382255801.8398032,18368100.543079298
4386,91987,Pasadena,0.048600158678291316,0.08892860918300213,0.05793120573100471,0.07497064832786081,0.10093475205462714,0.12288146539314526,0.5938943481523636,1014199522.4931796,13498883.008224681
4393,399637,Georgetown,0.005296442984995125,0.02102097758170097,0.0035509958077007565,0.06966491920375308,0.18714669544627402,0.07802943137953826,0.3815654128167576,6384362529.526935,84385772.9654869
4400,92649,Lakeway,0.013423943340304764,0.048001357582588194,0.03811596734476321,0.12780466352675848,0.3364729528496632,0.07220196317017273,0.7302442929565749,44053729036.472725,580317852.9959602
4419,91670,Houston,0.08802224318628973,0.14116293132743213,0.1006791374584477,0.10864652389200036,0.11143813169284363,0.15879043886651228,0.931199661125008,1277064370.4600155,16946740.91881566
4423,93021,Abilene,0.029109736326938546,0.04885490956248958,0.011024212087375217,0.061451116100627166,0.14706520034637074,0.08468933857485192,0.45673031017301907,1291504262.661411,17176004.739046805
4436,91654,Houston,0.026409942152631274,0.03660143691827745,0.03649469898555664,0.02962552556724531,0.07715871763852264,0.06384076038440271,0.30764379252865687,59616193655.15319,785545735.663984
4443,92016,Fresno,0.028712544831197864,0.061861762054348436,0.03292148809385514,0.056638887319765914,0.1822303343293273,0.09680535022715976,0.5271881721354712,2269113956.2153397,30071849.535142634
4461,91071,Jacksonville,-0.0005176004731139626,0.048459012586446915,0.12327354156355683,0.1670761094784162,0.18637359275900278,0.09147237334994325,0.778545706776941,1127933337.5922751,14968709.506090343
4496,91710,Houston,0.03709652290081284,0.1025028926382198,0.06481321356507579,0.09847380136960808,0.1133101255329711,0.14431249864549475,0.6407374691433599,1790201572.4938102,23737527.227546185
4499,90677,Richardson,0.015695753927367908,0.018899775366085284,-0.004641179110906231,0.060940624033702144,0.12499967652157838,0.07028163517903435,0.3091914520868928,8924528490.39219,117870431.3185674
4530,92635,Austin,0.04372442093746498,0.06926757429978359,0.03893725499537779,0.13499419719206016,0.36855357055197885,0.06848236495989414,0.8664099949347107,6897457879.875939,91018407.90416358
4541,91250,Fort Worth,0.16093849923124343,0.15410286927422848,0.14802482658376198,0.2161334345291372,0.053376559470670625,0.26504844338458233,1.4986320762945207,1004510673.6577142,13322792.110240262
4544,92639,Austin,0.01589293856213185,0.024533470018385677,0.05447549380882706,0.1209350414835027,0.16668197239307392,0.035103119374791034,0.45075036693523013,7906599225.346273,104397560.17924264
4554,90650,Sachse,0.036229286368263815,0.03312749223337274,0.017582897716298566,0.06254469386167744,0.1496914051931004,0.1047825824759848,0.4584188081440732,5826197417.39925,77001966.69222845
4557,92086,Vidor,0.047021402740222075,0.05084248323077222,0.11105050418771971,0.06815282910287614,0.03582795031143438,-0.022680419517115198,0.36466773346534037,462802237.82079226,6217500.53549809
4561,92555,Del Valle,0.03360764870016528,0.054234251503048066,0.028430457427501745,0.11582596043387813,0.37678681346888937,0.052273321233104644,0.731511041862463,5316571222.082803,70197664.37658435
4577,93142,El Paso,0.006037150626578342,0.03163963390587566,0.02237522147551394,0.07479724953827444,0.1565578671471259,0.13795250916651272,0.5157414214249144,1193845446.3148265,15874407.676235152
4592,91254,Fort Worth,0.03463168723687023,0.014402741440310125,0.02821414886643725,0.05285383868173943,0.134676211435576,0.10644202632109384,0.4228504492760951,10689138259.09729,141105070.5907031
4597,90782,Dallas,0.006801916698515033,0.040294899825511946,0.010699566640800658,0.07090988323662807,0.14858884416892507,0.1481541778691045,0.490709642366081,23713565820.47071,312647538.4606607
4599,91859,Houston,-0.0018075643640731894,0.0017767987590317595,0.014676823838270651,0.04275970907227785,0.1254116465958525,0.09487008349393439,0.29234849020075904,4125344375.809837,54596899.70646606
4600,91311,Denton,0.0363067018686884,0.04186596009656298,0.016440441254914482,0.07455661750513333,0.17629838751431232,0.09675779447319538,0.4995222835516926,5822746533.304415,76940685.09271388
4603,91270,Benbrook,0.05660164811086254,0.053271660330995105,0.039841189395285935,0.07962022302320657,0.15302915811230988,0.1072389404651874,0.5734380932693718,4234069959.7820625,55990685.82326629
4607,90627,Flower Mound,0.01791533801547508,0.03344319996497341,0.01253294409854872,0.07453870706254027,0.1416394871406843,0.08918802468101503,0.40558664813427464,17160029863.829731,226351476.0254596
4608,91201,Colleyville,0.0226623502102527,0.0008438767509365514,0.03619071993631159,0.07661530313403196,0.14342887815190986,0.13190852330336383,0.46040979579503766,23455073511.61401,309248566.2966077
4611,92808,Plainview,0.03674581629840776,0.02362479192758621,0.07840695025470938,0.06079873537428131,0.08499923995988043,0.07691266228141347,0.43203491561649277,174614447.08010873,2378518.6581499297
4620,90625,Denison,0.10429510618148159,0.12123012111223584,0.06198303652878102,0.10808613837936201,0.18787847593860346,0.11367651070244827,0.9564826781628093,1363666079.0982983,18088763.273533966
4624,90616,Celina,0.030371685392629803,0.01900954140344745,-0.0018584233511740643,0.06319979718653947,0.2799440360486062,0.12540990104515337,0.5754789391534074,12667493371.609396,167094480.90982863
4632,92318,San Antonio,0.03813177729160857,0.057501876739293294,0.05241369443628039,0.0768433769882518,0.1680254238553184,0.10986616095433777,0.6074247759944061,1422232834.4418643,18882913.79594213
4633,92648,Austin,0.02600079146065473,0.03796536260217245,0.038502425379755734,0.13979941164237497,0.2879318902628437,0.07783220370136039,0.7082643558869485,31428127503.302036,414111217.01027465
4635,92445,Corpus Christi,0.017066936367843864,0.014033408484258207,0.07432544411337348,0.07867368435511018,0.07875712109009518,0.040863855877131434,0.3510123521046508,679705915.3327206,9091264.366889913
4656,92642,Austin,0.017208171380921813,0.031210522887087006,0.05769466518062906,0.1434919367856846,0.20624126836678885,0.11384302813682134,0.6882900337754773,55950737472.892365,736993803.7870127
4677,91560,Waco,0.0847887327958338,0.0848267740870537,0.0752403308531044,0.114773445675448,0.17177793598540467,0.11699895182232872,0.8364759923562555,2158577302.7718086,28586162.94553012
4722,91895,Conroe,0.011914430427534598,0.026644925814485947,0.03150703136816765,0.06626519895628462,0.20424840317905463,0.09703911520016528,0.5068683239577914,3238961144.818891,42864704.88762619
4730,90736,Seagoville,0.07357518356220516,0.08615405781992065,0.04785981645603202,0.08656450694289806,0.1852760488989061,0.13742025487123483,0.7643216365561599,2730812873.7291064,36140053.54354822
4753,90758,Highland Park,0.014003551339226407,0.038149791679760285,-1.017561490603731e-05,0.06890271528137816,0.2191321340903282,0.17271852704999335,0.6171922870375984,105080701582.54805,1383828463.89184
4778,91559,Waco,0.07896927257076032,0.09344984342707575,0.0861280609289864,0.13735264205448713,0.20902603219668917,0.11608374265253218,0.9580392895096848,1859143251.6243563,24620770.124165434
4781,92666,Austin,0.009359171903068167,0.02482024069075327,0.06023396757594612,0.13071498337707876,0.1856207598732141,0.058857654566626186,0.5097359334146795,19047895272.152065,251147778.22263813
4789,91304,Denton,0.056702895041947435,0.0741465837203792,0.0400059785673415,0.0884405311061112,0.130214662214634,0.16203546252837805,0.6590105767947452,2604218740.0994244,34484075.75964377
4791,91988,Pasadena,0.035867575279749916,0.07796827168377844,0.062330817673344634,0.0683966249328975,0.10737996819860202,0.0892264201774506,0.5243470638934125,1732550666.6540754,22995129.181210406
4814,92844,Amarillo,0.00890340007449441,0.021370259845536806,0.026074192150316908,0.07230496921058166,0.15742447270929005,0.09647685520034477,0.4373683575239753,1524081799.395652,20243666.155605134
4845,92424,Robstown,-0.035198527180611,0.00854412990843493,0.12516658575584083,0.09256538624462286,0.037384947278810254,-0.03665581261770557,0.2340701619143703,250272562.00250882,3391675.7978262
4852,92615,Austin,0.015123870333277438,0.06679626051672109,0.062212855062045345,0.14492862943132714,0.26138686449942206,0.09461126753505697,0.748942541771653,19934781221.2626,262759753.79173255
4853,90944,Sulphur Springs,0.03809022069287358,0.07801490113345631,0.11455680194476028,0.1588216057179588,0.16408337312909996,0.06400248095229623,0.8078661502947897,1357766345.692693,18013586.552584708
4854,92040,Manvel,0.012369289709166521,0.024673274630197674,0.0187216911588102,0.03818104490447455,0.17043415222678432,0.10121903587159038,0.40624246805614145,4573243036.905448,60486296.963928476
4861,91570,Brownwood,0.04075593713522616,0.08831473222645381,0.06878445481126239,0.12702581649218103,0.18216681560412973,0.01662063516236292,0.646315455635681,575703789.0765806,7687087.595737425
4876,91989,Pasadena,0.03693310413807834,0.04675738904499123,0.03839768471265665,0.05512492079415622,0.08450342873667371,0.08810940359278381,0.39147736969988434,2417652077.071101,32059482.6284408
4878,90723,Lancaster,0.07022443931629019,0.08815112648757759,0.053209325477992626,0.0863680137777636,0.16304498462128605,0.13929576055033444,0.7472465340057063,2687519936.4765697,35572182.544020236
4903,91711,Houston,0.04058287460042396,0.04563868803696814,0.02831619371087085,0.05496600639912508,0.09253108192196664,0.08630288621688909,0.38765257785375157,2535411193.770657,33614126.79235913
4905,91021,Kilgore,-0.020684699969321353,0.11051851715752344,0.08945985181863192,0.027868797323681603,0.08853153584961157,0.10999317587746488,0.5053122109792598,763206595.9868143,10186134.143369958
4909,91453,Gatesville,0.04550891388845883,0.07165359191523214,0.07094483346924611,0.13083629647084075,0.21401134138161437,0.13131854572880133,0.9008463303500528,1574893753.0136087,20872241.397937093
4910,91209,Granbury,0.05225645533081609,0.10521521638038397,0.05808090526350331,0.11517333836908959,0.22935284881465295,0.07538268524645225,0.81887819651954,3390531820.6058335,44831741.5600196
4944,91439,Temple,0.05494916964250529,0.11361559037485335,0.08975778969580256,0.1231041496508497,0.19586586646256396,0.1504183549092688,0.9846074910618882,1172746031.0010762,15558663.139553133
4956,90737,Terrell,0.08132807824098542,0.08098525542932364,0.07993962482919174,0.09146849607956635,0.24989031461496425,0.1014155645352734,0.8832241637921188,2346665092.3190136,31060688.02430232
4957,91213,Haslet,0.04393862342801873,0.02412431306984982,0.05113770790504605,0.06685464631299273,0.20519122104722112,0.10358524558657857,0.5634054865381459,6271393561.285753,82841496.22148868
4975,91283,Watauga,0.06540476622548796,0.08672236849456724,0.06301492569180017,0.06732180321513388,0.08862638632377262,0.10658291862467727,0.5562772963231258,2142692663.1191118,28410411.89825014
4978,399726,Baytown,0.04411191977227217,0.04650795564019762,0.05298626989668544,0.07512112133962329,0.13905369080377183,0.04181208739295089,0.4777675010439133,3357316108.0814767,44461777.81327503
4984,92562,Fredericksburg,0.09026220257413463,0.07971908400318818,-0.011324990955155129,0.12256044400866846,0.29962864500480835,0.061120904106055446,0.8117897372205232,10945194011.483246,144390949.964567
4994,91967,Sugar Land,-0.004731582100823466,0.020079724627859993,0.011772583264853559,0.03050181257146909,0.1070679220274065,0.09225944897096064,0.2719893685104083,4471322924.149263,59169438.45085869
4995,93022,Abilene,0.06365106364007703,0.08753622509460304,0.03482007884016208,0.16147386537011382,0.14311647287942042,0.07822618134353926,0.7520777906637786,344217337.1480842,4615326.233923714
5009,91894,Conroe,0.0038932894068804676,0.013179524132544055,0.03384290649377393,0.05577231580742202,0.16208586332205346,0.10839638100460813,0.4346208877066699,5401885994.426026,71405228.84727232
5021,91668,Houston,-0.004336114351938701,0.00901301065946259,0.017944016474374026,0.023091276859354127,0.07844559160332969,0.011999513563917688,0.14850015600325486,11296477710.145487,149182061.89605096
5036,92260,Floresville,0.036548464331855865,0.016271986613904717,0.07767799848270497,0.08361601619160663,0.20477781417752927,0.056048123739089725,0.586583223933028,4141794737.1737037,54763797.92128243
5058,92106,Bryan,0.011845409312320749,0.005069387449187203,0.03393778897345314,0.06338385695283136,0.07259954470635266,0.06609310100741884,0.3047713986304857,1369460182.9950747,18225298.911189836
5081,91290,Fort Worth,0.03712393585217669,0.03438540870996035,0.016995245902770347,0.060331059389837,0.16867538036823815,0.09536450537055839,0.44514220543082833,4740417771.8127575,62681754.57568836
5097,91692,Houston,0.024565093490439005,0.04528155518933868,0.0442694109453976,0.08556841161738944,0.10464190561525813,0.12429056387846535,0.4939257132384298,4012438505.973653,53078655.28782513
5100,90880,Anna,0.05428014782074283,0.03859541998387582,0.00809189277190461,0.06117584350027443,0.23816244560839922,0.10683046503248063,0.5683927478226473,4367551773.01922,57737769.739097655
5124,90792,Dallas,0.06269646846319953,0.07381831762391547,0.006308370016127635,0.1003304654858057,0.11745953130828997,0.10873367422978443,0.5495673407862559,4726337573.031123,62492397.23403401
5143,92310,San Antonio,0.06334014607188039,0.09166806186855583,0.06410302351079533,0.12211206267992498,0.07127725337446426,0.07576075463532438,0.6648868816466642,467422203.821525,6257954.336204657
5155,92047,El Lago,0.02855739888378494,0.056086569630005134,0.027792965975441543,0.051505370141886726,0.13007313781777985,0.09429739193730116,0.44459303807480927,3266203221.967692,43248536.56097409
5199,90770,Dallas,0.039673871939198066,0.04185377018441586,0.0013712110034327487,0.08450296609546001,0.11763596413067336,0.1314021327664997,0.5176823968997373,7562835128.492697,99894840.89662375
5201,90684,Sherman,0.13849264649541532,0.1317153137955103,0.03256388312709465,0.10383435055091668,0.19004160499582556,0.15553624833681154,1.1184834310869542,1004828181.1687291,13347008.498551453
5242,93033,Midland,0.031822812423929904,0.10481845785032917,0.13309601223155124,0.016949530698893725,-0.014243898481796491,0.01351050359138479,0.3081065269608781,1002342892.1454948,13367777.048084702
5256,91308,Denton,0.04634388812199386,0.045221744224289914,0.022044900870581113,0.07882270596627411,0.13719281832640645,0.12218215645782611,0.5246012891012642,3866207464.8544965,51145494.75972912
5308,91185,Arlington,0.09822689245081553,0.10048303254912962,0.10576664900975559,0.1098290390289357,0.12837047500235454,0.18060300248816832,0.9601454648604157,1947095595.3876863,25790240.790864628
